"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-07-01","2008-07-31",553133,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-08-01","2008-08-31",476976,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-09-01","2008-09-30",373618,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-10-01","2008-10-31",233419,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-11-01","2008-11-30",1858411,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2008-12-01","2008-12-31",2963464,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-01-01","2009-01-31",2455553,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-02-01","2009-02-28",2748172,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-03-01","2009-03-31",3207892,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-04-01","2009-04-30",1968857,"China Sources, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China, mainland",1231,"United States",1215,"tonne",14,"monthly",6,"2009-05-01","2009-05-31",1025709,"China Sources, Gro Intelligence"
