"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2000-10-01","2001-09-30",1584000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2001-10-01","2002-09-30",1560000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2002-10-01","2003-09-30",1750000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2003-10-01","2004-09-30",1723000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2004-10-01","2005-09-30",1851000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2005-10-01","2006-09-30",1740000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2006-10-01","2007-09-30",1656000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2007-10-01","2008-09-30",1520000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2008-10-01","2009-09-30",1600000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2009-10-01","2010-09-30",1700000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2010-10-01","2011-09-30",1800000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2011-10-01","2012-09-30",1900000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2012-10-01","2013-09-30",2000000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2013-10-01","2014-09-30",2100000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2014-10-01","2015-09-30",2700000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2015-10-01","2016-09-30",3200000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2016-10-01","2017-09-30",3600000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2017-10-01","2018-09-30",4200000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2018-10-01","2019-09-30",4300000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2019-10-01","2020-09-30",4800000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2020-10-01","2021-09-30",5200000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2021-10-01","2022-09-30",5200000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2022-10-01","2023-09-30",5500000,"USDA PS&D, Gro Intelligence"
"Feed Use",1760032,"Soybeans",270,"China, mainland",1231,,,"tonne",14,"annual",9,"2023-10-01","2024-09-30",5800000,"USDA PS&D, Gro Intelligence"
