"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"1998-10-01","1999-09-30",5974000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"1999-10-01","2000-09-30",12508000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2000-10-01","2001-09-30",15575000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2001-10-01","2002-09-30",12963000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2002-10-01","2003-09-30",23768000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2003-10-01","2004-09-30",19151000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2004-10-01","2005-09-30",28058000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2005-10-01","2006-09-30",30815000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2006-10-01","2007-09-30",31162000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2007-10-01","2008-09-30",39964000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2008-10-01","2009-09-30",43314000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2009-10-01","2010-09-30",52807000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2010-10-01","2011-09-30",54793000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2011-10-01","2012-09-30",61516000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2012-10-01","2013-09-30",62151000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2013-10-01","2014-09-30",72699000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2014-10-01","2015-09-30",80870000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2015-10-01","2016-09-30",85706000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2016-10-01","2017-09-30",96061000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2017-10-01","2018-09-30",96759000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2018-10-01","2019-09-30",85151000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2019-10-01","2020-09-30",101240000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2020-10-01","2021-09-30",102355000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2021-10-01","2022-09-30",92919000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2022-10-01","2023-09-30",107059000,"USDA PS&D, Gro Intelligence"
"Import Volume (mass)",30032,"Soybeans",270,"China",100022935,"World",0,"tonne",14,"annual",9,"2023-10-01","2024-09-30",107750000,"USDA PS&D, Gro Intelligence"
