"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2013-01-01","2013-12-31",1376100308.0000002,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2014-01-01","2014-12-31",1385189668,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2015-01-01","2015-12-31",1393715448,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2016-01-01","2016-12-31",1401889680.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2017-01-01","2017-12-31",1410275957,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2018-01-01","2018-12-31",1417069468,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2019-01-01","2019-12-31",1421864031,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2020-01-01","2020-12-31",1424929781,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2021-01-01","2021-12-31",1425893465,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2022-01-01","2022-12-31",1425887336.9999998,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2023-01-01","2023-12-31",1425671352,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2024-01-01","2024-12-31",1425178782,"FAO, Gro Intelligence"
"Population Size (count)",5040005,"Total population",763,"China, mainland",1231,,,"head",104,"annual",9,"2025-01-01","2025-12-31",1424381924,"FAO, Gro Intelligence"
