"Metric","Metric Id","Item","Item Id","Region","Region Id","Partner Region","Partner Region Id","Unit","Unit Id","Frequency","Frequency Id","Start Date","End Date","Value","Source"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2008-10-01","2009-09-30",15709000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2009-10-01","2010-09-30",15224000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2010-10-01","2011-09-30",15410000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2011-10-01","2012-09-30",14879000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2012-10-01","2013-09-30",13436000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2013-10-01","2014-09-30",12407000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2014-10-01","2015-09-30",12686000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2015-10-01","2016-09-30",12367000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2016-10-01","2017-09-30",13596000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2017-10-01","2018-09-30",15283000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2018-10-01","2019-09-30",15967000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2019-10-01","2020-09-30",18092000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2020-10-01","2021-09-30",19602000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2021-10-01","2022-09-30",16395000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2022-10-01","2023-09-30",20284000,"USDA PS&D, Gro Intelligence"
"Production Quantity (mass)",860032,"Soybeans",270,"China, mainland",1231,"World",0,"tonne",14,"annual",9,"2023-10-01","2024-09-30",20840000,"USDA PS&D, Gro Intelligence"
